naics_edition_year,history_year,history_naics,cur_naics
2022,2012,333923,333923
2022,2017,333923,333923
2022,2022,333923,333923
2022,2012,333924,333924
2022,2017,333924,333924
2022,2022,333924,333924
2022,2012,333991,333991
2022,2017,333991,333991
2022,2022,333991,333991
2022,2012,333992,333992
2022,2017,333992,333992
2022,2022,333992,333992
2022,2012,333993,333993
2022,2017,333993,333993
2022,2022,333993,333993
2022,2012,333994,333994
2022,2017,333994,333994
2022,2022,333994,333994
2022,2012,333995,333995
2022,2017,333995,333995
2022,2022,333995,333995
2022,2012,333996,333996
2022,2017,333996,333996
2022,2022,333996,333996
2022,2012,333997,333998
2022,2012,333999,333998
2022,2017,333997,333998
2022,2017,333999,333998
2022,2022,333998,333998
2022,2012,334111,334111
2022,2017,334111,334111
2022,2022,334111,334111
2022,2012,334112,334112
2022,2017,334112,334112
2022,2022,334112,334112
2022,2012,334118,334118
2022,2017,334118,334118
2022,2022,334118,334118
2022,2012,334210,334210
2022,2017,334210,334210
2022,2022,334210,334210
2022,2012,334220,334220
2022,2017,334220,334220
2022,2022,334220,334220
2022,2012,334290,334290
2022,2017,334290,334290
2022,2022,334290,334290
2022,2012,334310,334310
2022,2017,334310,334310
2022,2022,334310,334310
2022,2012,334412,334412
2022,2017,334412,334412
2022,2022,334412,334412
2022,2012,334413,334413
2022,2017,334413,334413
2022,2022,334413,334413
2022,2012,334416,334416
2022,2017,334416,334416
2022,2022,334416,334416
2022,2012,334417,334417
2022,2017,334417,334417
2022,2022,334417,334417
2022,2012,334418,334418
2022,2017,334418,334418
2022,2022,334418,334418
2022,2012,334419,334419
2022,2017,334419,334419
2022,2022,334419,334419
2022,2012,334510,334510
2022,2017,334510,334510
2022,2022,334510,334510
2022,2012,334511,334511
2022,2017,334511,334511
2022,2022,334511,334511
2022,2012,334512,334512
2022,2017,334512,334512
2022,2022,334512,334512
2022,2012,334513,334513
2022,2017,334513,334513
2022,2022,334513,334513
2022,2012,334514,334514
2022,2017,334514,334514
2022,2022,334514,334514
2022,2012,334515,334515
2022,2017,334515,334515
2022,2022,334515,334515
2022,2012,334516,334516
2022,2017,334516,334516
2022,2022,334516,334516
2022,2012,334517,334517
2022,2017,334517,334517
2022,2022,334517,334517
2022,2012,334519,334519
2022,2017,334519,334519
2022,2022,334519,334519
2022,2012,334613,334610
2022,2012,334614,334610
2022,2017,334613,334610
2022,2017,334614,334610
2022,2022,334610,334610
2022,2012,335121,335131
2022,2017,335121,335131
2022,2022,335131,335131
2022,2012,335122,335132
2022,2017,335122,335132
2022,2022,335132,335132
2022,2012,335110,335139
2022,2012,335129,335139
2022,2017,335110,335139
2022,2017,335129,335139
2022,2022,335139,335139
2022,2012,335210,335210
2022,2017,335210,335210
2022,2022,335210,335210
2022,2012,335221,335220
2022,2012,335222,335220
2022,2012,335224,335220
2022,2012,335228,335220
2022,2017,335220,335220
2022,2022,335220,335220
2022,2012,335311,335311
2022,2017,335311,335311
2022,2022,335311,335311
2022,2012,335312,335312
2022,2017,335312,335312
2022,2022,335312,335312
2022,2012,335313,335313
2022,2017,335313,335313
2022,2022,335313,335313
2022,2012,335314,335314
2022,2017,335314,335314
2022,2022,335314,335314
2022,2012,335911,335910
2022,2012,335912,335910
2022,2017,335911,335910
2022,2017,335912,335910
2022,2022,335910,335910
2022,2012,335921,335921
2022,2017,335921,335921
2022,2022,335921,335921
2022,2012,335929,335929
2022,2017,335929,335929
2022,2022,335929,335929
2022,2012,335931,335931
2022,2017,335931,335931
2022,2022,335931,335931
2022,2012,335932,335932
2022,2017,335932,335932
2022,2022,335932,335932
2022,2012,335991,335991
2022,2017,335991,335991
2022,2022,335991,335991
2022,2012,335999,335999
2022,2017,335999,335999
2022,2022,335999,335999
2022,2012,336111,336110
2022,2012,336112,336110
2022,2017,336111,336110
2022,2017,336112,336110
2022,2022,336110,336110
2022,2012,336120,336120
2022,2017,336120,336120
2022,2022,336120,336120
2022,2012,336211,336211
2022,2017,336211,336211
2022,2022,336211,336211
2022,2012,336212,336212
2022,2017,336212,336212
2022,2022,336212,336212
2022,2012,336213,336213
2022,2017,336213,336213
2022,2022,336213,336213
2022,2012,336214,336214
2022,2017,336214,336214
2022,2022,336214,336214
2022,2012,336310,336310
2022,2017,336310,336310
2022,2022,336310,336310
2022,2012,336320,336320
2022,2017,336320,336320
2022,2022,336320,336320
2022,2012,336330,336330
2022,2017,336330,336330
2022,2022,336330,336330
2022,2012,336340,336340
2022,2017,336340,336340
2022,2022,336340,336340
2022,2012,336350,336350
2022,2017,336350,336350
2022,2022,336350,336350
2022,2012,336360,336360
2022,2017,336360,336360
2022,2022,336360,336360
2022,2012,336370,336370
2022,2017,336370,336370
2022,2022,336370,336370
2022,2012,336390,336390
2022,2017,336390,336390
2022,2022,336390,336390
2022,2012,336411,336411
2022,2017,336411,336411
2022,2022,336411,336411
2022,2012,336412,336412
2022,2017,336412,336412
2022,2022,336412,336412
2022,2012,336413,336413
2022,2017,336413,336413
2022,2022,336413,336413
2022,2012,336414,336414
2022,2017,336414,336414
2022,2022,336414,336414
2022,2012,336415,336415
2022,2017,336415,336415
2022,2022,336415,336415
2022,2012,336419,336419
2022,2017,336419,336419
2022,2022,336419,336419
2022,2012,336510,336510
2022,2017,336510,336510
2022,2022,336510,336510
2022,2012,336611,336611
2022,2017,336611,336611
2022,2022,336611,336611
2022,2012,336612,336612
2022,2017,336612,336612
2022,2022,336612,336612
2022,2012,336991,336991
2022,2017,336991,336991
2022,2022,336991,336991
2022,2012,336992,336992
2022,2017,336992,336992
2022,2022,336992,336992
2022,2012,336999,336999
2022,2017,336999,336999
2022,2022,336999,336999
2022,2012,337110,337110
2022,2017,337110,337110
2022,2022,337110,337110
2022,2012,337121,337121
2022,2017,337121,337121
2022,2022,337121,337121
2022,2012,337122,337122
2022,2017,337122,337122
2022,2022,337122,337122
2022,2012,337124,337126
2022,2012,337125,337126
2022,2017,337124,337126
2022,2017,337125,337126
2022,2022,337126,337126
2022,2012,337127,337127
2022,2017,337127,337127
2022,2022,337127,337127
2022,2012,337211,337211
2022,2017,337211,337211
2022,2022,337211,337211
2022,2012,337212,337212
2022,2017,337212,337212
2022,2022,337212,337212
2022,2012,337214,337214
2022,2017,337214,337214
2022,2022,337214,337214
2022,2012,337215,337215
2022,2017,337215,337215
2022,2022,337215,337215
2022,2012,337910,337910
2022,2017,337910,337910
2022,2022,337910,337910
2022,2012,337920,337920
2022,2017,337920,337920
2022,2022,337920,337920
2022,2012,339112,339112
2022,2017,339112,339112
2022,2022,339112,339112
2022,2012,339113,339113
2022,2017,339113,339113
2022,2022,339113,339113
2022,2012,339114,339114
2022,2017,339114,339114
2022,2022,339114,339114
2022,2012,339115,339115
2022,2017,339115,339115
2022,2022,339115,339115
2022,2012,339116,339116
2022,2017,339116,339116
2022,2022,339116,339116
2022,2012,339910,339910
2022,2017,339910,339910
2022,2022,339910,339910
2022,2012,339920,339920
2022,2017,339920,339920
2022,2022,339920,339920
2022,2012,339930,339930
2022,2017,339930,339930
2022,2022,339930,339930
2022,2012,339940,339940
2022,2017,339940,339940
2022,2022,339940,339940
2022,2012,339950,339950
2022,2017,339950,339950
2022,2022,339950,339950
2022,2012,339991,339991
2022,2017,339991,339991
2022,2022,339991,339991
2022,2012,339992,339992
2022,2017,339992,339992
2022,2022,339992,339992
2022,2012,339993,339993
2022,2017,339993,339993
2022,2022,339993,339993
2022,2012,339994,339994
2022,2017,339994,339994
2022,2022,339994,339994
2022,2012,339995,339995
2022,2017,339995,339995
2022,2022,339995,339995
2022,2012,339999,339999
2022,2017,339999,339999
2022,2022,339999,339999
2022,2012,423110,423110
2022,2017,423110,423110
2022,2022,423110,423110
2022,2012,423120,423120
2022,2017,423120,423120
2022,2022,423120,423120
2022,2012,423130,423130
2022,2017,423130,423130
2022,2022,423130,423130
2022,2012,423140,423140
2022,2017,423140,423140
2022,2022,423140,423140
2022,2012,423210,423210
2022,2017,423210,423210
2022,2022,423210,423210
2022,2012,423220,423220
2022,2017,423220,423220
2022,2022,423220,423220
2022,2012,423310,423310
2022,2017,423310,423310
2022,2022,423310,423310
2022,2012,423320,423320
2022,2017,423320,423320
2022,2022,423320,423320
2022,2012,423330,423330
2022,2017,423330,423330
2022,2022,423330,423330
2022,2012,423390,423390
2022,2017,423390,423390
2022,2022,423390,423390
2022,2012,423410,423410
2022,2017,423410,423410
2022,2022,423410,423410
2022,2012,423420,423420
2022,2017,423420,423420
2022,2022,423420,423420
2022,2012,423430,423430
2022,2017,423430,423430
2022,2022,423430,423430
2022,2012,423440,423440
2022,2017,423440,423440
2022,2022,423440,423440
2022,2012,423450,423450
2022,2017,423450,423450
2022,2022,423450,423450
2022,2012,423460,423460
2022,2017,423460,423460
2022,2022,423460,423460
2022,2012,423490,423490
2022,2017,423490,423490
2022,2022,423490,423490
2022,2012,423510,423510
2022,2017,423510,423510
2022,2022,423510,423510
2022,2012,423520,423520
2022,2017,423520,423520
2022,2022,423520,423520
2022,2012,423610,423610
2022,2017,423610,423610
2022,2022,423610,423610
2022,2012,423620,423620
2022,2017,423620,423620
2022,2022,423620,423620
2022,2012,423690,423690
2022,2017,423690,423690
2022,2022,423690,423690
2022,2012,423710,423710
2022,2017,423710,423710
2022,2022,423710,423710
2022,2012,423720,423720
2022,2017,423720,423720
2022,2022,423720,423720
2022,2012,423730,423730
2022,2017,423730,423730
2022,2022,423730,423730
2022,2012,423740,423740
2022,2017,423740,423740
2022,2022,423740,423740
2022,2012,423810,423810
2022,2017,423810,423810
2022,2022,423810,423810
2022,2012,423820,423820
2022,2017,423820,423820
2022,2022,423820,423820
2022,2012,423830,423830
2022,2017,423830,423830
2022,2022,423830,423830
2022,2012,423840,423840
2022,2017,423840,423840
2022,2022,423840,423840
2022,2012,423850,423850
2022,2017,423850,423850
2022,2022,423850,423850
2022,2012,423860,423860
2022,2017,423860,423860
2022,2022,423860,423860
2022,2012,423910,423910
2022,2017,423910,423910
2022,2022,423910,423910
2022,2012,423920,423920
2022,2017,423920,423920
2022,2022,423920,423920
2022,2012,423930,423930
2022,2017,423930,423930
2022,2022,423930,423930
2022,2012,423940,423940
2022,2017,423940,423940
2022,2022,423940,423940
2022,2012,423990,423990
2022,2017,423990,423990
2022,2022,423990,423990
2022,2012,424110,424110
2022,2017,424110,424110
2022,2022,424110,424110
2022,2012,424120,424120
2022,2017,424120,424120
2022,2022,424120,424120
2022,2012,424130,424130
2022,2017,424130,424130
2022,2022,424130,424130
2022,2012,424210,424210
2022,2017,424210,424210
2022,2022,424210,424210
2022,2012,424310,424310
2022,2017,424310,424310
2022,2022,424310,424310
2022,2012,424340,424340
2022,2017,424340,424340
2022,2022,424340,424340
2022,2012,424320,424350
2022,2012,424330,424350
2022,2017,424320,424350
2022,2017,424330,424350
2022,2022,424350,424350
2022,2012,424410,424410
2022,2017,424410,424410
2022,2022,424410,424410
2022,2012,424420,424420
2022,2017,424420,424420
2022,2022,424420,424420
2022,2012,424430,424430
2022,2017,424430,424430
2022,2022,424430,424430
2022,2012,424440,424440
2022,2017,424440,424440
2022,2022,424440,424440
2022,2012,424450,424450
2022,2017,424450,424450
2022,2022,424450,424450
2022,2012,424460,424460
2022,2017,424460,424460
2022,2022,424460,424460
2022,2012,424470,424470
2022,2017,424470,424470
2022,2022,424470,424470
2022,2012,424480,424480
2022,2017,424480,424480
2022,2022,424480,424480
2022,2012,424490,424490
2022,2017,424490,424490
2022,2022,424490,424490
2022,2012,424510,424510
2022,2017,424510,424510
2022,2022,424510,424510
2022,2012,424520,424520
2022,2017,424520,424520
2022,2022,424520,424520
2022,2012,424590,424590
2022,2017,424590,424590
2022,2022,424590,424590
2022,2012,424610,424610
2022,2017,424610,424610
2022,2022,424610,424610
2022,2012,424690,424690
2022,2017,424690,424690
2022,2022,424690,424690
2022,2012,424710,424710
2022,2017,424710,424710
2022,2022,424710,424710
2022,2012,424720,424720
2022,2017,424720,424720
2022,2022,424720,424720
2022,2012,424810,424810
2022,2017,424810,424810
2022,2022,424810,424810
2022,2012,424820,424820
2022,2017,424820,424820
2022,2022,424820,424820
2022,2012,424910,424910
2022,2017,424910,424910
2022,2022,424910,424910
2022,2012,424920,424920
2022,2017,424920,424920
2022,2022,424920,424920
2022,2012,424930,424930
2022,2017,424930,424930
2022,2022,424930,424930
2022,2012,424940,424940
2022,2017,424940,424940
2022,2022,424940,424940
2022,2012,424950,424950
2022,2017,424950,424950
2022,2022,424950,424950
2022,2012,424990,424990
2022,2017,424990,424990
2022,2022,424990,424990
2022,2012,425120,425120
2022,2017,425120,425120
2022,2022,425120,425120
2022,2012,441110,441110
2022,2017,441110,441110
2022,2022,441110,441110
2022,2012,441120,441120
2022,2017,441120,441120
2022,2022,441120,441120
2022,2012,441210,441210
2022,2017,441210,441210
2022,2022,441210,441210
2022,2012,441222,441222
2022,2017,441222,441222
2022,2022,441222,441222
2022,2012,441228,441227
2022,2012,454111,441227
2022,2012,454112,441227
2022,2012,454113,441227
2022,2017,441228,441227
2022,2017,454110,441227
2022,2022,441227,441227
2022,2012,441310,441330
2022,2012,454111,441330
2022,2012,454112,441330
2022,2012,454113,441330
2022,2012,454390,441330
2022,2017,441310,441330
2022,2017,454110,441330
2022,2017,454390,441330
2022,2022,441330,441330
2022,2012,441320,441340
2022,2012,454111,441340
2022,2012,454112,441340
2022,2012,454113,441340
2022,2012,454390,441340
2022,2017,441320,441340
2022,2017,454110,441340
2022,2017,454390,441340
2022,2022,441340,441340
2022,2012,444110,444110
2022,2017,444110,444110
2022,2022,444110,444110
2022,2012,444120,444120
2022,2017,444120,444120
2022,2022,444120,444120
2022,2012,444130,444140
2022,2012,454111,444140
2022,2012,454112,444140
2022,2012,454113,444140
2022,2012,454390,444140
2022,2017,444130,444140
2022,2017,454110,444140
2022,2017,454390,444140
2022,2022,444140,444140
2022,2012,444190,444180
2022,2012,454111,444180
2022,2012,454112,444180
2022,2012,454113,444180
2022,2012,454390,444180
2022,2017,444190,444180
2022,2017,454110,444180
2022,2017,454390,444180
2022,2022,444180,444180
2022,2012,444210,444230
2022,2012,454111,444230
2022,2012,454112,444230
2022,2012,454113,444230
2022,2012,454390,444230
2022,2017,444210,444230
2022,2017,454110,444230
2022,2017,454390,444230
2022,2022,444230,444230
2022,2012,444220,444240
2022,2012,454111,444240
2022,2012,454112,444240
2022,2012,454113,444240
2022,2012,454390,444240
2022,2017,444220,444240
2022,2017,454110,444240
2022,2017,454390,444240
2022,2022,444240,444240
2022,2012,445110,445110
2022,2017,445110,445110
2022,2022,445110,445110
2022,2012,445120,445131
2022,2012,454111,445131
2022,2012,454112,445131
2022,2012,454113,445131
2022,2012,454390,445131
2022,2017,445120,445131
2022,2017,454110,445131
2022,2017,454390,445131
2022,2022,445131,445131
2022,2012,454210,445132
2022,2017,454210,445132
2022,2022,445132,445132
2022,2012,445230,445230
2022,2017,445230,445230
2022,2022,445230,445230
2022,2012,445210,445240
2022,2012,454111,445240
2022,2012,454112,445240
2022,2012,454113,445240
2022,2012,454390,445240
2022,2017,445210,445240
2022,2017,454110,445240
2022,2017,454390,445240
2022,2022,445240,445240
2022,2012,445220,445250
2022,2012,454111,445250
2022,2012,454112,445250
2022,2012,454113,445250
2022,2012,454390,445250
2022,2017,445220,445250
2022,2017,454110,445250
2022,2017,454390,445250
2022,2022,445250,445250
2022,2012,445291,445291
2022,2017,445291,445291
2022,2022,445291,445291
2022,2012,445292,445292
2022,2017,445292,445292
2022,2022,445292,445292
2022,2012,445299,445298
2022,2012,454111,445298
2022,2012,454112,445298
2022,2012,454113,445298
2022,2012,454390,445298
2022,2017,445299,445298
2022,2017,454110,445298
2022,2017,454390,445298
2022,2022,445298,445298
2022,2012,445310,445320
2022,2012,454111,445320
2022,2012,454112,445320
2022,2012,454113,445320
2022,2012,454390,445320
2022,2017,445310,445320
2022,2017,454110,445320
2022,2017,454390,445320
2022,2022,445320,445320
2022,2012,442110,449110
2022,2012,454111,449110
2022,2012,454112,449110
2022,2012,454113,449110
2022,2012,454390,449110
2022,2017,442110,449110
2022,2017,454110,449110
2022,2017,454390,449110
2022,2022,449110,449110
2022,2012,442210,449121
2022,2012,454111,449121
2022,2012,454112,449121
2022,2012,454113,449121
2022,2012,454390,449121
2022,2017,442210,449121
2022,2017,454110,449121
2022,2017,454390,449121
2022,2022,449121,449121
2022,2012,442291,449122
2022,2012,454111,449122
2022,2012,454112,449122
2022,2012,454113,449122
2022,2012,454390,449122
2022,2017,442291,449122
2022,2017,454110,449122
2022,2017,454390,449122
2022,2022,449122,449122
2022,2012,442299,449129
2022,2012,454111,449129
2022,2012,454112,449129
2022,2012,454113,449129
2022,2012,454390,449129
2022,2017,442299,449129
2022,2017,454110,449129
2022,2017,454390,449129
2022,2022,449129,449129
2022,2012,443141,449210
2022,2012,443142,449210
2022,2012,454111,449210
2022,2012,454112,449210
2022,2012,454113,449210
2022,2012,454390,449210
2022,2017,443141,449210
2022,2017,443142,449210
2022,2017,454110,449210
2022,2017,454390,449210
2022,2022,449210,449210
2022,2012,452111,455110
2022,2012,452112,455110
2022,2012,454111,455110
2022,2012,454112,455110
2022,2012,454113,455110
2022,2017,452210,455110
2022,2017,454110,455110
2022,2022,455110,455110
2022,2012,452910,455211
2022,2012,454111,455211
2022,2012,454112,455211
2022,2012,454113,455211
2022,2017,452311,455211
2022,2017,454110,455211
2022,2022,455211,455211
2022,2012,452990,455219
2022,2012,453998,455219
2022,2012,454111,455219
2022,2012,454112,455219
2022,2012,454113,455219
2022,2012,454390,455219
2022,2017,452319,455219
2022,2017,453998,455219
2022,2017,454110,455219
2022,2017,454390,455219
2022,2022,455219,455219
2022,2012,446110,456110
2022,2012,454111,456110
2022,2012,454112,456110
2022,2012,454113,456110
2022,2012,454390,456110
2022,2017,446110,456110
2022,2017,454110,456110
2022,2017,454390,456110
2022,2022,456110,456110
2022,2012,446120,456120
2022,2012,454111,456120
2022,2012,454112,456120
2022,2012,454113,456120
2022,2012,454390,456120
2022,2017,446120,456120
2022,2017,454110,456120
2022,2017,454390,456120
2022,2022,456120,456120
2022,2012,446130,456130
2022,2012,454111,456130
2022,2012,454112,456130
2022,2012,454113,456130
2022,2012,454390,456130
2022,2017,446130,456130
2022,2017,454110,456130
2022,2017,454390,456130
2022,2022,456130,456130
2022,2012,446191,456191
2022,2012,454111,456191
2022,2012,454112,456191
2022,2012,454113,456191
2022,2012,454390,456191
2022,2017,446191,456191
2022,2017,454110,456191
2022,2017,454390,456191
2022,2022,456191,456191
2022,2012,446199,456199
2022,2012,454111,456199
2022,2012,454112,456199
2022,2012,454113,456199
2022,2012,454390,456199
2022,2017,446199,456199
2022,2017,454110,456199
2022,2017,454390,456199
2022,2022,456199,456199
2022,2012,447110,457110
2022,2017,447110,457110
2022,2022,457110,457110
2022,2012,447190,457120
2022,2017,447190,457120
2022,2022,457120,457120
2022,2012,454310,457210
2022,2017,454310,457210
2022,2022,457210,457210
2022,2012,448110,458110
2022,2012,448120,458110
2022,2012,448130,458110
2022,2012,448140,458110
2022,2012,448150,458110
2022,2012,448190,458110
2022,2012,454111,458110
2022,2012,454112,458110
2022,2012,454113,458110
2022,2012,454390,458110
2022,2017,448110,458110
2022,2017,448120,458110
2022,2017,448130,458110
2022,2017,448140,458110
2022,2017,448150,458110
2022,2017,448190,458110
2022,2017,454110,458110
2022,2017,454390,458110
2022,2022,458110,458110
2022,2012,448210,458210
2022,2012,454111,458210
2022,2012,454112,458210
2022,2012,454113,458210
2022,2012,454390,458210
2022,2017,448210,458210
2022,2017,454110,458210
2022,2017,454390,458210
2022,2022,458210,458210
2022,2012,448310,458310
2022,2012,454111,458310
2022,2012,454112,458310
2022,2012,454113,458310
2022,2012,454390,458310
2022,2017,448310,458310
2022,2017,454110,458310
2022,2017,454390,458310
2022,2022,458310,458310
2022,2012,448320,458320
2022,2012,454111,458320
2022,2012,454112,458320
2022,2012,454113,458320
2022,2012,454390,458320
2022,2017,448320,458320
2022,2017,454110,458320
2022,2017,454390,458320
2022,2022,458320,458320
2022,2012,451110,459110
2022,2012,454111,459110
2022,2012,454112,459110
2022,2012,454113,459110
2022,2012,454390,459110
2022,2017,451110,459110
2022,2017,454110,459110
2022,2017,454390,459110
2022,2022,459110,459110
2022,2012,451120,459120
2022,2012,454111,459120
2022,2012,454112,459120
2022,2012,454113,459120
2022,2012,454390,459120
2022,2017,451120,459120
2022,2017,454110,459120
2022,2017,454390,459120
2022,2022,459120,459120
2022,2012,451130,459130
2022,2012,454111,459130
2022,2012,454112,459130
2022,2012,454113,459130
2022,2012,454390,459130
2022,2017,451130,459130
2022,2017,454110,459130
2022,2017,454390,459130
2022,2022,459130,459130
2022,2012,451140,459140
2022,2012,454111,459140
2022,2012,454112,459140
2022,2012,454113,459140
2022,2012,454390,459140
2022,2017,451140,459140
2022,2017,454110,459140
2022,2017,454390,459140
2022,2022,459140,459140
2022,2012,451211,459210
2022,2012,451212,459210
2022,2012,454111,459210
2022,2012,454112,459210
2022,2012,454113,459210
2022,2012,454390,459210
2022,2017,451211,459210
2022,2017,451212,459210
2022,2017,454110,459210
2022,2017,454390,459210
2022,2022,459210,459210
2022,2012,453110,459310
2022,2012,454111,459310
2022,2012,454112,459310
2022,2012,454113,459310
2022,2012,454390,459310
2022,2017,453110,459310
2022,2017,454110,459310
2022,2017,454390,459310
2022,2022,459310,459310
2022,2012,453210,459410
2022,2012,454111,459410
2022,2012,454112,459410
2022,2012,454113,459410
2022,2012,454390,459410
2022,2017,453210,459410
2022,2017,454110,459410
2022,2017,454390,459410
2022,2022,459410,459410
2022,2012,453220,459420
2022,2012,454111,459420
2022,2012,454112,459420
2022,2012,454113,459420
2022,2012,454390,459420
2022,2017,453220,459420
2022,2017,454110,459420
2022,2017,454390,459420
2022,2022,459420,459420
2022,2012,453310,459510
2022,2012,454111,459510
2022,2012,454112,459510
2022,2012,454113,459510
2022,2012,454390,459510
2022,2017,453310,459510
2022,2017,454110,459510
2022,2017,454390,459510
2022,2022,459510,459510
2022,2012,453910,459910
2022,2012,454111,459910
2022,2012,454112,459910
2022,2012,454113,459910
2022,2012,454390,459910
2022,2017,453910,459910
2022,2017,454110,459910
2022,2017,454390,459910
2022,2022,459910,459910
2022,2012,453920,459920
2022,2012,454111,459920
2022,2012,454112,459920
2022,2012,454113,459920
2022,2012,454390,459920
2022,2017,453920,459920
2022,2017,454110,459920
2022,2017,454390,459920
2022,2022,459920,459920
2022,2012,453930,459930
2022,2017,453930,459930
2022,2022,459930,459930
2022,2012,453991,459991
2022,2012,453998,459991
2022,2012,454111,459991
2022,2012,454112,459991
2022,2012,454113,459991
2022,2012,454390,459991
2022,2017,453991,459991
2022,2017,453998,459991
2022,2017,454110,459991
2022,2017,454390,459991
2022,2022,459991,459991
2022,2012,453998,459999
2022,2012,454111,459999
2022,2012,454112,459999
2022,2012,454113,459999
2022,2012,454390,459999
2022,2017,453998,459999
2022,2017,454110,459999
2022,2017,454390,459999
2022,2022,459999,459999
2022,2012,481111,481111
2022,2017,481111,481111
2022,2022,481111,481111
2022,2012,481112,481112
2022,2017,481112,481112
2022,2022,481112,481112
2022,2012,481211,481211
2022,2017,481211,481211
2022,2022,481211,481211
2022,2012,481212,481212
2022,2017,481212,481212
2022,2022,481212,481212
2022,2012,481219,481219
2022,2017,481219,481219
2022,2022,481219,481219
2022,2012,482111,482111
2022,2017,482111,482111
2022,2022,482111,482111
2022,2012,482112,482112
2022,2017,482112,482112
2022,2022,482112,482112
2022,2012,483111,483111
2022,2017,483111,483111
2022,2022,483111,483111
2022,2012,483112,483112
2022,2017,483112,483112
2022,2022,483112,483112
2022,2012,483113,483113
2022,2017,483113,483113
2022,2022,483113,483113
2022,2012,483114,483114
2022,2017,483114,483114
2022,2022,483114,483114
2022,2012,483211,483211
2022,2017,483211,483211
2022,2022,483211,483211
2022,2012,483212,483212
2022,2017,483212,483212
2022,2022,483212,483212
2022,2012,484110,484110
2022,2017,484110,484110
2022,2022,484110,484110
2022,2012,484121,484121
2022,2017,484121,484121
2022,2022,484121,484121
2022,2012,484122,484122
2022,2017,484122,484122
2022,2022,484122,484122
2022,2012,484210,484210
2022,2017,484210,484210
2022,2022,484210,484210
2022,2012,484220,484220
2022,2017,484220,484220
2022,2022,484220,484220
2022,2012,484230,484230
2022,2017,484230,484230
2022,2022,484230,484230
2022,2012,485111,485111
2022,2017,485111,485111
2022,2022,485111,485111
2022,2012,485112,485112
2022,2017,485112,485112
2022,2022,485112,485112
2022,2012,485113,485113
2022,2017,485113,485113
2022,2022,485113,485113
2022,2012,485119,485119
2022,2017,485119,485119
2022,2022,485119,485119
2022,2012,485210,485210
2022,2017,485210,485210
2022,2022,485210,485210
2022,2012,485310,485310
2022,2017,485310,485310
2022,2022,485310,485310
2022,2012,485320,485320
2022,2017,485320,485320
2022,2022,485320,485320
2022,2012,485410,485410
2022,2017,485410,485410
2022,2022,485410,485410
2022,2012,485510,485510
2022,2017,485510,485510
2022,2022,485510,485510
2022,2012,485991,485991
2022,2017,485991,485991
2022,2022,485991,485991
2022,2012,485999,485999
2022,2017,485999,485999
2022,2022,485999,485999
2022,2012,486110,486110
2022,2017,486110,486110
2022,2022,486110,486110
2022,2012,486210,486210
2022,2017,486210,486210
2022,2022,486210,486210
2022,2012,486910,486910
2022,2017,486910,486910
2022,2022,486910,486910
2022,2012,486990,486990
2022,2017,486990,486990
2022,2022,486990,486990
2022,2012,487110,487110
2022,2017,487110,487110
2022,2022,487110,487110
2022,2012,487210,487210
2022,2017,487210,487210
2022,2022,487210,487210
2022,2012,487990,487990
2022,2017,487990,487990
2022,2022,487990,487990
2022,2012,488111,488111
2022,2017,488111,488111
2022,2022,488111,488111
2022,2012,488119,488119
2022,2017,488119,488119
2022,2022,488119,488119
2022,2012,488190,488190
2022,2017,488190,488190
2022,2022,488190,488190
2022,2012,488210,488210
2022,2017,488210,488210
2022,2022,488210,488210
2022,2012,488310,488310
2022,2017,488310,488310
2022,2022,488310,488310
2022,2012,488320,488320
2022,2017,488320,488320
2022,2022,488320,488320
2022,2012,488330,488330
2022,2017,488330,488330
2022,2022,488330,488330
2022,2012,488390,488390
2022,2017,488390,488390
2022,2022,488390,488390
2022,2012,488410,488410
2022,2017,488410,488410
2022,2022,488410,488410
2022,2012,488490,488490
2022,2017,488490,488490
2022,2022,488490,488490
2022,2012,488510,488510
2022,2017,488510,488510
2022,2022,488510,488510
2022,2012,488991,488991
2022,2017,488991,488991
2022,2022,488991,488991
2022,2012,488999,488999
2022,2017,488999,488999
2022,2022,488999,488999
2022,2012,491110,491110
2022,2017,491110,491110
2022,2022,491110,491110
2022,2012,492110,492110
2022,2017,492110,492110
2022,2022,492110,492110
2022,2012,492210,492210
2022,2017,492210,492210
2022,2022,492210,492210
2022,2012,493110,493110
2022,2017,493110,493110
2022,2022,493110,493110
2022,2012,493120,493120
2022,2017,493120,493120
2022,2022,493120,493120
2022,2012,493130,493130
2022,2017,493130,493130
2022,2022,493130,493130
2022,2012,493190,493190
2022,2017,493190,493190
2022,2022,493190,493190
2022,2012,512110,512110
2022,2017,512110,512110
2022,2022,512110,512110
2022,2012,512120,512120
2022,2017,512120,512120
2022,2022,512120,512120
2022,2012,512131,512131
2022,2017,512131,512131
2022,2022,512131,512131
2022,2012,512132,512132
2022,2017,512132,512132
2022,2022,512132,512132
2022,2012,512191,512191
2022,2017,512191,512191
2022,2022,512191,512191
2022,2012,512199,512199
2022,2017,512199,512199
2022,2022,512199,512199
2022,2012,512230,512230
2022,2017,512230,512230
2022,2022,512230,512230
2022,2012,512240,512240
2022,2017,512240,512240
2022,2022,512240,512240
2022,2012,512210,512250
2022,2012,512220,512250
2022,2017,512250,512250
2022,2022,512250,512250
2022,2012,512290,512290
2022,2017,512290,512290
