naics_edition_year,history_year,history_naics,cur_naics
2017,2012,334416,334416
2017,2017,334416,334416
2017,2022,334416,334416
2017,2012,334417,334417
2017,2017,334417,334417
2017,2022,334417,334417
2017,2012,334418,334418
2017,2017,334418,334418
2017,2022,334418,334418
2017,2012,334419,334419
2017,2017,334419,334419
2017,2022,334419,334419
2017,2012,3345,3345
2017,2017,3345,3345
2017,2022,3345,3345
2017,2012,33451,33451
2017,2017,33451,33451
2017,2022,33451,33451
2017,2012,334510,334510
2017,2017,334510,334510
2017,2022,334510,334510
2017,2012,334511,334511
2017,2017,334511,334511
2017,2022,334511,334511
2017,2012,334512,334512
2017,2017,334512,334512
2017,2022,334512,334512
2017,2012,334513,334513
2017,2017,334513,334513
2017,2022,334513,334513
2017,2012,334514,334514
2017,2017,334514,334514
2017,2022,334514,334514
2017,2012,334515,334515
2017,2017,334515,334515
2017,2022,334515,334515
2017,2012,334516,334516
2017,2017,334516,334516
2017,2022,334516,334516
2017,2012,334517,334517
2017,2017,334517,334517
2017,2022,334517,334517
2017,2012,334519,334519
2017,2017,334519,334519
2017,2022,334519,334519
2017,2012,3346,3346
2017,2017,3346,3346
2017,2022,3346,3346
2017,2012,33461,33461
2017,2017,33461,33461
2017,2022,33461,33461
2017,2012,334613,334613
2017,2017,334613,334613
2017,2022,334610,334613
2017,2012,334614,334614
2017,2017,334614,334614
2017,2022,334610,334614
2017,2012,335,335
2017,2017,335,335
2017,2022,335,335
2017,2012,3351,3351
2017,2017,3351,3351
2017,2022,3351,3351
2017,2012,33511,33511
2017,2017,33511,33511
2017,2022,33513,33511
2017,2012,335110,335110
2017,2017,335110,335110
2017,2022,335139,335110
2017,2012,33512,33512
2017,2017,33512,33512
2017,2022,33513,33512
2017,2012,335121,335121
2017,2017,335121,335121
2017,2022,335131,335121
2017,2012,335122,335122
2017,2017,335122,335122
2017,2022,335132,335122
2017,2012,335129,335129
2017,2017,335129,335129
2017,2022,335139,335129
2017,2012,3352,3352
2017,2017,3352,3352
2017,2022,3352,3352
2017,2012,33521,33521
2017,2017,33521,33521
2017,2022,33521,33521
2017,2012,335210,335210
2017,2017,335210,335210
2017,2022,335210,335210
2017,2012,33522,33522
2017,2017,33522,33522
2017,2022,33522,33522
2017,2012,335221,335220
2017,2012,335222,335220
2017,2012,335224,335220
2017,2012,335228,335220
2017,2017,335220,335220
2017,2022,335220,335220
2017,2012,3353,3353
2017,2017,3353,3353
2017,2022,3353,3353
2017,2012,33531,33531
2017,2017,33531,33531
2017,2022,33531,33531
2017,2012,335311,335311
2017,2017,335311,335311
2017,2022,335311,335311
2017,2012,335312,335312
2017,2017,335312,335312
2017,2022,335312,335312
2017,2012,335313,335313
2017,2017,335313,335313
2017,2022,335313,335313
2017,2012,335314,335314
2017,2017,335314,335314
2017,2022,335314,335314
2017,2012,3359,3359
2017,2017,3359,3359
2017,2022,3359,3359
2017,2012,33591,33591
2017,2017,33591,33591
2017,2022,33591,33591
2017,2012,335911,335911
2017,2017,335911,335911
2017,2022,335910,335911
2017,2012,335912,335912
2017,2017,335912,335912
2017,2022,335910,335912
2017,2012,33592,33592
2017,2017,33592,33592
2017,2022,33592,33592
2017,2012,335921,335921
2017,2017,335921,335921
2017,2022,335921,335921
2017,2012,335929,335929
2017,2017,335929,335929
2017,2022,335929,335929
2017,2012,33593,33593
2017,2017,33593,33593
2017,2022,33593,33593
2017,2012,335931,335931
2017,2017,335931,335931
2017,2022,335931,335931
2017,2012,335932,335932
2017,2017,335932,335932
2017,2022,335932,335932
2017,2012,33599,33599
2017,2017,33599,33599
2017,2022,33599,33599
2017,2012,335991,335991
2017,2017,335991,335991
2017,2022,335991,335991
2017,2012,335999,335999
2017,2017,335999,335999
2017,2022,335999,335999
2017,2012,336,336
2017,2017,336,336
2017,2022,336,336
2017,2012,3361,3361
2017,2017,3361,3361
2017,2022,3361,3361
2017,2012,33611,33611
2017,2017,33611,33611
2017,2022,33611,33611
2017,2012,336111,336111
2017,2017,336111,336111
2017,2022,336110,336111
2017,2012,336112,336112
2017,2017,336112,336112
2017,2022,336110,336112
2017,2012,33612,33612
2017,2017,33612,33612
2017,2022,33612,33612
2017,2012,336120,336120
2017,2017,336120,336120
2017,2022,336120,336120
2017,2012,3362,3362
2017,2017,3362,3362
2017,2022,3362,3362
2017,2012,33621,33621
2017,2017,33621,33621
2017,2022,33621,33621
2017,2012,336211,336211
2017,2017,336211,336211
2017,2022,336211,336211
2017,2012,336212,336212
2017,2017,336212,336212
2017,2022,336212,336212
2017,2012,336213,336213
2017,2017,336213,336213
2017,2022,336213,336213
2017,2012,336214,336214
2017,2017,336214,336214
2017,2022,336214,336214
2017,2012,3363,3363
2017,2017,3363,3363
2017,2022,3363,3363
2017,2012,33631,33631
2017,2017,33631,33631
2017,2022,33631,33631
2017,2012,336310,336310
2017,2017,336310,336310
2017,2022,336310,336310
2017,2012,33632,33632
2017,2017,33632,33632
2017,2022,33632,33632
2017,2012,336320,336320
2017,2017,336320,336320
2017,2022,336320,336320
2017,2012,33633,33633
2017,2017,33633,33633
2017,2022,33633,33633
2017,2012,336330,336330
2017,2017,336330,336330
2017,2022,336330,336330
2017,2012,33634,33634
2017,2017,33634,33634
2017,2022,33634,33634
2017,2012,336340,336340
2017,2017,336340,336340
2017,2022,336340,336340
2017,2012,33635,33635
2017,2017,33635,33635
2017,2022,33635,33635
2017,2012,336350,336350
2017,2017,336350,336350
2017,2022,336350,336350
2017,2012,33636,33636
2017,2017,33636,33636
2017,2022,33636,33636
2017,2012,336360,336360
2017,2017,336360,336360
2017,2022,336360,336360
2017,2012,33637,33637
2017,2017,33637,33637
2017,2022,33637,33637
2017,2012,336370,336370
2017,2017,336370,336370
2017,2022,336370,336370
2017,2012,33639,33639
2017,2017,33639,33639
2017,2022,33639,33639
2017,2012,336390,336390
2017,2017,336390,336390
2017,2022,336390,336390
2017,2012,3364,3364
2017,2017,3364,3364
2017,2022,3364,3364
2017,2012,33641,33641
2017,2017,33641,33641
2017,2022,33641,33641
2017,2012,336411,336411
2017,2017,336411,336411
2017,2022,336411,336411
2017,2012,336412,336412
2017,2017,336412,336412
2017,2022,336412,336412
2017,2012,336413,336413
2017,2017,336413,336413
2017,2022,336413,336413
2017,2012,336414,336414
2017,2017,336414,336414
2017,2022,336414,336414
2017,2012,336415,336415
2017,2017,336415,336415
2017,2022,336415,336415
2017,2012,336419,336419
2017,2017,336419,336419
2017,2022,336419,336419
2017,2012,3365,3365
2017,2017,3365,3365
2017,2022,3365,3365
2017,2012,33651,33651
2017,2017,33651,33651
2017,2022,33651,33651
2017,2012,336510,336510
2017,2017,336510,336510
2017,2022,336510,336510
2017,2012,3366,3366
2017,2017,3366,3366
2017,2022,3366,3366
2017,2012,33661,33661
2017,2017,33661,33661
2017,2022,33661,33661
2017,2012,336611,336611
2017,2017,336611,336611
2017,2022,336611,336611
2017,2012,336612,336612
2017,2017,336612,336612
2017,2022,336612,336612
2017,2012,3369,3369
2017,2017,3369,3369
2017,2022,3369,3369
2017,2012,33699,33699
2017,2017,33699,33699
2017,2022,33699,33699
2017,2012,336991,336991
2017,2017,336991,336991
2017,2022,336991,336991
2017,2012,336992,336992
2017,2017,336992,336992
2017,2022,336992,336992
2017,2012,336999,336999
2017,2017,336999,336999
2017,2022,336999,336999
2017,2012,337,337
2017,2017,337,337
2017,2022,337,337
2017,2012,3371,3371
2017,2017,3371,3371
2017,2022,3371,3371
2017,2012,33711,33711
2017,2017,33711,33711
2017,2022,33711,33711
2017,2012,337110,337110
2017,2017,337110,337110
2017,2022,337110,337110
2017,2012,33712,33712
2017,2017,33712,33712
2017,2022,33712,33712
2017,2012,337121,337121
2017,2017,337121,337121
2017,2022,337121,337121
2017,2012,337122,337122
2017,2017,337122,337122
2017,2022,337122,337122
2017,2012,337124,337124
2017,2017,337124,337124
2017,2022,337126,337124
2017,2012,337125,337125
2017,2017,337125,337125
2017,2022,337126,337125
2017,2012,337127,337127
2017,2017,337127,337127
2017,2022,337127,337127
2017,2012,3372,3372
2017,2017,3372,3372
2017,2022,3372,3372
2017,2012,33721,33721
2017,2017,33721,33721
2017,2022,33721,33721
2017,2012,337211,337211
2017,2017,337211,337211
2017,2022,337211,337211
2017,2012,337212,337212
2017,2017,337212,337212
2017,2022,337212,337212
2017,2012,337214,337214
2017,2017,337214,337214
2017,2022,337214,337214
2017,2012,337215,337215
2017,2017,337215,337215
2017,2022,337215,337215
2017,2012,3379,3379
2017,2017,3379,3379
2017,2022,3379,3379
2017,2012,33791,33791
2017,2017,33791,33791
2017,2022,33791,33791
2017,2012,337910,337910
2017,2017,337910,337910
2017,2022,337910,337910
2017,2012,33792,33792
2017,2017,33792,33792
2017,2022,33792,33792
2017,2012,337920,337920
2017,2017,337920,337920
2017,2022,337920,337920
2017,2012,339,339
2017,2017,339,339
2017,2022,339,339
2017,2012,3391,3391
2017,2017,3391,3391
2017,2022,3391,3391
2017,2012,33911,33911
2017,2017,33911,33911
2017,2022,33911,33911
2017,2012,339112,339112
2017,2017,339112,339112
2017,2022,339112,339112
2017,2012,339113,339113
2017,2017,339113,339113
2017,2022,339113,339113
2017,2012,339114,339114
2017,2017,339114,339114
2017,2022,339114,339114
2017,2012,339115,339115
2017,2017,339115,339115
2017,2022,339115,339115
2017,2012,339116,339116
2017,2017,339116,339116
2017,2022,339116,339116
2017,2012,3399,3399
2017,2017,3399,3399
2017,2022,3399,3399
2017,2012,33991,33991
2017,2017,33991,33991
2017,2022,33991,33991
2017,2012,339910,339910
2017,2017,339910,339910
2017,2022,339910,339910
2017,2012,33992,33992
2017,2017,33992,33992
2017,2022,33992,33992
2017,2012,339920,339920
2017,2017,339920,339920
2017,2022,339920,339920
2017,2012,33993,33993
2017,2017,33993,33993
2017,2022,33993,33993
2017,2012,339930,339930
2017,2017,339930,339930
2017,2022,339930,339930
2017,2012,33994,33994
2017,2017,33994,33994
2017,2022,33994,33994
2017,2012,339940,339940
2017,2017,339940,339940
2017,2022,339940,339940
2017,2012,33995,33995
2017,2017,33995,33995
2017,2022,33995,33995
2017,2012,339950,339950
2017,2017,339950,339950
2017,2022,339950,339950
2017,2012,33999,33999
2017,2017,33999,33999
2017,2022,33999,33999
2017,2012,339991,339991
2017,2017,339991,339991
2017,2022,339991,339991
2017,2012,339992,339992
2017,2017,339992,339992
2017,2022,339992,339992
2017,2012,339993,339993
2017,2017,339993,339993
2017,2022,339993,339993
2017,2012,339994,339994
2017,2017,339994,339994
2017,2022,339994,339994
2017,2012,339995,339995
2017,2017,339995,339995
2017,2022,339995,339995
2017,2012,339999,339999
2017,2017,339999,339999
2017,2022,339999,339999
2017,2012,42,42
2017,2017,42,42
2017,2022,42,42
2017,2012,423,423
2017,2017,423,423
2017,2022,423,423
2017,2012,4231,4231
2017,2017,4231,4231
2017,2022,4231,4231
2017,2012,42311,42311
2017,2017,42311,42311
2017,2022,42311,42311
2017,2012,423110,423110
2017,2017,423110,423110
2017,2022,423110,423110
2017,2012,42312,42312
2017,2017,42312,42312
2017,2022,42312,42312
2017,2012,423120,423120
2017,2017,423120,423120
2017,2022,423120,423120
2017,2012,42313,42313
2017,2017,42313,42313
2017,2022,42313,42313
2017,2012,423130,423130
2017,2017,423130,423130
2017,2022,423130,423130
2017,2012,42314,42314
2017,2017,42314,42314
2017,2022,42314,42314
2017,2012,423140,423140
2017,2017,423140,423140
2017,2022,423140,423140
2017,2012,4232,4232
2017,2017,4232,4232
2017,2022,4232,4232
2017,2012,42321,42321
2017,2017,42321,42321
2017,2022,42321,42321
2017,2012,423210,423210
2017,2017,423210,423210
2017,2022,423210,423210
2017,2012,42322,42322
2017,2017,42322,42322
2017,2022,42322,42322
2017,2012,423220,423220
2017,2017,423220,423220
2017,2022,423220,423220
2017,2012,4233,4233
2017,2017,4233,4233
2017,2022,4233,4233
2017,2012,42331,42331
2017,2017,42331,42331
2017,2022,42331,42331
2017,2012,423310,423310
2017,2017,423310,423310
2017,2022,423310,423310
2017,2012,42332,42332
2017,2017,42332,42332
2017,2022,42332,42332
2017,2012,423320,423320
2017,2017,423320,423320
2017,2022,423320,423320
2017,2012,42333,42333
2017,2017,42333,42333
2017,2022,42333,42333
2017,2012,423330,423330
2017,2017,423330,423330
2017,2022,423330,423330
2017,2012,42339,42339
2017,2017,42339,42339
2017,2022,42339,42339
2017,2012,423390,423390
2017,2017,423390,423390
2017,2022,423390,423390
2017,2012,4234,4234
2017,2017,4234,4234
2017,2022,4234,4234
2017,2012,42341,42341
2017,2017,42341,42341
2017,2022,42341,42341
2017,2012,423410,423410
2017,2017,423410,423410
2017,2022,423410,423410
2017,2012,42342,42342
2017,2017,42342,42342
2017,2022,42342,42342
2017,2012,423420,423420
2017,2017,423420,423420
2017,2022,423420,423420
2017,2012,42343,42343
2017,2017,42343,42343
2017,2022,42343,42343
2017,2012,423430,423430
2017,2017,423430,423430
2017,2022,423430,423430
2017,2012,42344,42344
2017,2017,42344,42344
2017,2022,42344,42344
2017,2012,423440,423440
2017,2017,423440,423440
2017,2022,423440,423440
2017,2012,42345,42345
2017,2017,42345,42345
2017,2022,42345,42345
2017,2012,423450,423450
2017,2017,423450,423450
2017,2022,423450,423450
2017,2012,42346,42346
2017,2017,42346,42346
2017,2022,42346,42346
2017,2012,423460,423460
2017,2017,423460,423460
2017,2022,423460,423460
2017,2012,42349,42349
2017,2017,42349,42349
2017,2022,42349,42349
2017,2012,423490,423490
2017,2017,423490,423490
2017,2022,423490,423490
2017,2012,4235,4235
2017,2017,4235,4235
2017,2022,4235,4235
2017,2012,42351,42351
2017,2017,42351,42351
2017,2022,42351,42351
2017,2012,423510,423510
2017,2017,423510,423510
2017,2022,423510,423510
2017,2012,42352,42352
2017,2017,42352,42352
2017,2022,42352,42352
2017,2012,423520,423520
2017,2017,423520,423520
2017,2022,423520,423520
2017,2012,4236,4236
2017,2017,4236,4236
2017,2022,4236,4236
2017,2012,42361,42361
2017,2017,42361,42361
2017,2022,42361,42361
2017,2012,423610,423610
2017,2017,423610,423610
2017,2022,423610,423610
2017,2012,42362,42362
2017,2017,42362,42362
2017,2022,42362,42362
2017,2012,423620,423620
2017,2017,423620,423620
2017,2022,423620,423620
2017,2012,42369,42369
2017,2017,42369,42369
2017,2022,42369,42369
2017,2012,423690,423690
2017,2017,423690,423690
2017,2022,423690,423690
2017,2012,4237,4237
2017,2017,4237,4237
2017,2022,4237,4237
2017,2012,42371,42371
2017,2017,42371,42371
2017,2022,42371,42371
2017,2012,423710,423710
2017,2017,423710,423710
2017,2022,423710,423710
2017,2012,42372,42372
2017,2017,42372,42372
2017,2022,42372,42372
2017,2012,423720,423720
2017,2017,423720,423720
2017,2022,423720,423720
2017,2012,42373,42373
2017,2017,42373,42373
2017,2022,42373,42373
2017,2012,423730,423730
2017,2017,423730,423730
2017,2022,423730,423730
2017,2012,42374,42374
2017,2017,42374,42374
2017,2022,42374,42374
2017,2012,423740,423740
2017,2017,423740,423740
2017,2022,423740,423740
2017,2012,4238,4238
2017,2017,4238,4238
2017,2022,4238,4238
2017,2012,42381,42381
2017,2017,42381,42381
2017,2022,42381,42381
2017,2012,423810,423810
2017,2017,423810,423810
2017,2022,423810,423810
2017,2012,42382,42382
2017,2017,42382,42382
2017,2022,42382,42382
2017,2012,423820,423820
2017,2017,423820,423820
2017,2022,423820,423820
2017,2012,42383,42383
2017,2017,42383,42383
2017,2022,42383,42383
2017,2012,423830,423830
2017,2017,423830,423830
2017,2022,423830,423830
2017,2012,42384,42384
2017,2017,42384,42384
2017,2022,42384,42384
2017,2012,423840,423840
2017,2017,423840,423840
2017,2022,423840,423840
2017,2012,42385,42385
2017,2017,42385,42385
2017,2022,42385,42385
2017,2012,423850,423850
2017,2017,423850,423850
2017,2022,423850,423850
2017,2012,42386,42386
2017,2017,42386,42386
2017,2022,42386,42386
2017,2012,423860,423860
2017,2017,423860,423860
2017,2022,423860,423860
2017,2012,4239,4239
2017,2017,4239,4239
2017,2022,4239,4239
2017,2012,42391,42391
2017,2017,42391,42391
2017,2022,42391,42391
2017,2012,423910,423910
2017,2017,423910,423910
2017,2022,423910,423910
2017,2012,42392,42392
2017,2017,42392,42392
2017,2022,42392,42392
2017,2012,423920,423920
2017,2017,423920,423920
2017,2022,423920,423920
2017,2012,42393,42393
2017,2017,42393,42393
2017,2022,42393,42393
2017,2012,423930,423930
2017,2017,423930,423930
2017,2022,423930,423930
2017,2012,42394,42394
2017,2017,42394,42394
2017,2022,42394,42394
2017,2012,423940,423940
2017,2017,423940,423940
2017,2022,423940,423940
2017,2012,42399,42399
2017,2017,42399,42399
2017,2022,42399,42399
2017,2012,423990,423990
2017,2017,423990,423990
2017,2022,423990,423990
2017,2012,424,424
2017,2017,424,424
2017,2022,424,424
2017,2012,4241,4241
2017,2017,4241,4241
2017,2022,4241,4241
2017,2012,42411,42411
2017,2017,42411,42411
2017,2022,42411,42411
2017,2012,424110,424110
2017,2017,424110,424110
2017,2022,424110,424110
2017,2012,42412,42412
2017,2017,42412,42412
2017,2022,42412,42412
2017,2012,424120,424120
2017,2017,424120,424120
2017,2022,424120,424120
2017,2012,42413,42413
2017,2017,42413,42413
2017,2022,42413,42413
2017,2012,424130,424130
2017,2017,424130,424130
2017,2022,424130,424130
2017,2012,4242,4242
2017,2017,4242,4242
2017,2022,4242,4242
2017,2012,42421,42421
2017,2017,42421,42421
2017,2022,42421,42421
2017,2012,424210,424210
2017,2017,424210,424210
2017,2022,424210,424210
2017,2012,4243,4243
2017,2017,4243,4243
2017,2022,4243,4243
2017,2012,42431,42431
2017,2017,42431,42431
2017,2022,42431,42431
2017,2012,424310,424310
2017,2017,424310,424310
2017,2022,424310,424310
2017,2012,42432,42432
2017,2017,42432,42432
2017,2022,42435,42432
2017,2012,424320,424320
2017,2017,424320,424320
2017,2022,424350,424320
2017,2012,42433,42433
2017,2017,42433,42433
2017,2022,42435,42433
2017,2012,424330,424330
2017,2017,424330,424330
2017,2022,424350,424330
2017,2012,42434,42434
2017,2017,42434,42434
2017,2022,42434,42434
2017,2012,424340,424340
2017,2017,424340,424340
2017,2022,424340,424340
2017,2012,4244,4244
2017,2017,4244,4244
2017,2022,4244,4244
2017,2012,42441,42441
2017,2017,42441,42441
2017,2022,42441,42441
2017,2012,424410,424410
2017,2017,424410,424410
2017,2022,424410,424410
2017,2012,42442,42442
2017,2017,42442,42442
2017,2022,42442,42442
2017,2012,424420,424420
2017,2017,424420,424420
2017,2022,424420,424420
2017,2012,42443,42443
2017,2017,42443,42443
2017,2022,42443,42443
2017,2012,424430,424430
2017,2017,424430,424430
2017,2022,424430,424430
2017,2012,42444,42444
2017,2017,42444,42444
2017,2022,42444,42444
2017,2012,424440,424440
2017,2017,424440,424440
2017,2022,424440,424440
2017,2012,42445,42445
2017,2017,42445,42445
2017,2022,42445,42445
2017,2012,424450,424450
2017,2017,424450,424450
2017,2022,424450,424450
2017,2012,42446,42446
2017,2017,42446,42446
2017,2022,42446,42446
2017,2012,424460,424460
2017,2017,424460,424460
2017,2022,424460,424460
2017,2012,42447,42447
2017,2017,42447,42447
2017,2022,42447,42447
2017,2012,424470,424470
2017,2017,424470,424470
2017,2022,424470,424470
2017,2012,42448,42448
2017,2017,42448,42448
2017,2022,42448,42448
2017,2012,424480,424480
2017,2017,424480,424480
2017,2022,424480,424480
2017,2012,42449,42449
2017,2017,42449,42449
2017,2022,42449,42449
2017,2012,424490,424490
2017,2017,424490,424490
2017,2022,424490,424490
2017,2012,4245,4245
2017,2017,4245,4245
2017,2022,4245,4245
2017,2012,42451,42451
2017,2017,42451,42451
2017,2022,42451,42451
2017,2012,424510,424510
2017,2017,424510,424510
2017,2022,424510,424510
2017,2012,42452,42452
2017,2017,42452,42452
2017,2022,42452,42452
2017,2012,424520,424520
2017,2017,424520,424520
2017,2022,424520,424520
2017,2012,42459,42459
2017,2017,42459,42459
2017,2022,42459,42459
2017,2012,424590,424590
2017,2017,424590,424590
2017,2022,424590,424590
2017,2012,4246,4246
2017,2017,4246,4246
2017,2022,4246,4246
2017,2012,42461,42461
2017,2017,42461,42461
2017,2022,42461,42461
2017,2012,424610,424610
2017,2017,424610,424610
2017,2022,424610,424610
2017,2012,42469,42469
2017,2017,42469,42469
2017,2022,42469,42469
2017,2012,424690,424690
2017,2017,424690,424690
2017,2022,424690,424690
2017,2012,4247,4247
2017,2017,4247,4247
2017,2022,4247,4247
2017,2012,42471,42471
2017,2017,42471,42471
2017,2022,42471,42471
2017,2012,424710,424710
2017,2017,424710,424710
2017,2022,424710,424710
2017,2012,42472,42472
2017,2017,42472,42472
2017,2022,42472,42472
2017,2012,424720,424720
2017,2017,424720,424720
2017,2022,424720,424720
2017,2012,4248,4248
2017,2017,4248,4248
2017,2022,4248,4248
2017,2012,42481,42481
2017,2017,42481,42481
2017,2022,42481,42481
2017,2012,424810,424810
2017,2017,424810,424810
2017,2022,424810,424810
2017,2012,42482,42482
2017,2017,42482,42482
2017,2022,42482,42482
2017,2012,424820,424820
2017,2017,424820,424820
2017,2022,424820,424820
2017,2012,4249,4249
2017,2017,4249,4249
2017,2022,4249,4249
2017,2012,42491,42491
2017,2017,42491,42491
2017,2022,42491,42491
2017,2012,424910,424910
2017,2017,424910,424910
2017,2022,424910,424910
2017,2012,42492,42492
2017,2017,42492,42492
2017,2022,42492,42492
2017,2012,424920,424920
2017,2017,424920,424920
2017,2022,424920,424920
2017,2012,42493,42493
2017,2017,42493,42493
2017,2022,42493,42493
2017,2012,424930,424930
2017,2017,424930,424930
2017,2022,424930,424930
2017,2012,42494,42494
2017,2017,42494,42494
2017,2022,42494,42494
2017,2012,424940,424940
2017,2017,424940,424940
2017,2022,424940,424940
2017,2012,42495,42495
2017,2017,42495,42495
2017,2022,42495,42495
2017,2012,424950,424950
2017,2017,424950,424950
2017,2022,424950,424950
2017,2012,42499,42499
2017,2017,42499,42499
2017,2022,42499,42499
2017,2012,424990,424990
2017,2017,424990,424990
2017,2022,424990,424990
2017,2012,425,425
2017,2017,425,425
2017,2022,425,425
2017,2012,4251,4251
2017,2017,4251,4251
2017,2022,4251,4251
2017,2012,42511,42511
2017,2017,42511,42511
2017,2022,42512,42511
2017,2012,425110,425110
2017,2017,425110,425110
2017,2022,425120,425110
2017,2012,42512,42512
2017,2017,42512,42512
2017,2022,42512,42512
2017,2012,425120,425120
2017,2017,425120,425120
2017,2022,425120,425120
2017,2012,44-45,44-45
2017,2017,44-45,44-45
2017,2022,44-45,44-45
2017,2012,441,441
2017,2017,441,441
2017,2022,441,441
2017,2012,4411,4411
2017,2017,4411,4411
2017,2022,4411,4411
2017,2012,44111,44111
2017,2017,44111,44111
2017,2022,44111,44111
2017,2012,441110,441110
2017,2017,441110,441110
2017,2022,441110,441110
2017,2012,44112,44112
2017,2017,44112,44112
2017,2022,44112,44112
2017,2012,441120,441120
2017,2017,441120,441120
2017,2022,441120,441120
2017,2012,4412,4412
2017,2017,4412,4412
2017,2022,4412,4412
2017,2012,44121,44121
2017,2017,44121,44121
2017,2022,44121,44121
2017,2012,441210,441210
2017,2017,441210,441210
2017,2022,441210,441210
2017,2012,44122,44122
2017,2017,44122,44122
2017,2022,44122,44122
2017,2012,441222,441222
2017,2017,441222,441222
2017,2022,441222,441222
2017,2012,441228,441228
2017,2017,441228,441228
2017,2022,441227,441228
2017,2012,4413,4413
2017,2017,4413,4413
2017,2022,4413,4413
2017,2012,44131,44131
2017,2017,44131,44131
2017,2022,44133,44131
2017,2012,441310,441310
2017,2017,441310,441310
2017,2022,441330,441310
2017,2012,44132,44132
2017,2017,44132,44132
2017,2022,44134,44132
2017,2012,441320,441320
2017,2017,441320,441320
2017,2022,441340,441320
2017,2012,442,442
2017,2017,442,442
2017,2022,449,442
2017,2012,4421,4421
2017,2017,4421,4421
2017,2022,4491,4421
2017,2012,44211,44211
2017,2017,44211,44211
2017,2022,44911,44211
2017,2012,442110,442110
2017,2017,442110,442110
2017,2022,449110,442110
2017,2012,4422,4422
2017,2017,4422,4422
2017,2022,4491,4422
2017,2012,44221,44221
2017,2017,44221,44221
2017,2022,44912,44221
2017,2012,442210,442210
2017,2017,442210,442210
2017,2022,449121,442210
2017,2012,44229,44229
2017,2017,44229,44229
2017,2022,44912,44229
2017,2012,442291,442291
2017,2017,442291,442291
2017,2022,449122,442291
2017,2012,442299,442299
2017,2017,442299,442299
2017,2022,449129,442299
2017,2012,443,443
2017,2017,443,443
2017,2022,449,443
2017,2012,4431,4431
2017,2017,4431,4431
2017,2022,4492,4431
2017,2012,44314,44314
2017,2017,44314,44314
2017,2022,44921,44314
2017,2012,443141,443141
2017,2017,443141,443141
2017,2022,449210,443141
2017,2012,443142,443142
2017,2017,443142,443142
2017,2022,449210,443142
2017,2012,444,444
2017,2017,444,444
2017,2022,444,444
2017,2012,4441,4441
2017,2017,4441,4441
2017,2022,4441,4441
2017,2012,44411,44411
2017,2017,44411,44411
2017,2022,44411,44411
2017,2012,444110,444110
2017,2017,444110,444110
2017,2022,444110,444110
2017,2012,44412,44412
2017,2017,44412,44412
2017,2022,44412,44412
2017,2012,444120,444120
2017,2017,444120,444120
2017,2022,444120,444120
2017,2012,44413,44413
2017,2017,44413,44413
2017,2022,44414,44413
2017,2012,444130,444130
2017,2017,444130,444130
2017,2022,444140,444130
2017,2012,44419,44419
2017,2017,44419,44419
2017,2022,44418,44419
2017,2012,444190,444190
2017,2017,444190,444190
2017,2022,444180,444190
2017,2012,4442,4442
2017,2017,4442,4442
2017,2022,4442,4442
2017,2012,44421,44421
2017,2017,44421,44421
2017,2022,44423,44421
2017,2012,444210,444210
2017,2017,444210,444210
2017,2022,444230,444210
2017,2012,44422,44422
2017,2017,44422,44422
2017,2022,44424,44422
2017,2012,444220,444220
2017,2017,444220,444220
2017,2022,444240,444220
2017,2012,445,445
2017,2017,445,445
2017,2022,445,445
2017,2012,4451,4451
2017,2017,4451,4451
2017,2022,4451,4451
2017,2012,44511,44511
2017,2017,44511,44511
2017,2022,44511,44511
2017,2012,445110,445110
2017,2017,445110,445110
2017,2022,445110,445110
2017,2012,44512,44512
2017,2017,44512,44512
2017,2022,44513,44512
2017,2012,445120,445120
2017,2017,445120,445120
2017,2022,445131,445120
2017,2012,4452,4452
2017,2017,4452,4452
2017,2022,4452,4452
2017,2012,44521,44521
2017,2017,44521,44521
2017,2022,44524,44521
2017,2012,445210,445210
2017,2017,445210,445210
2017,2022,445240,445210
2017,2012,44522,44522
2017,2017,44522,44522
2017,2022,44525,44522
2017,2012,445220,445220
2017,2017,445220,445220
2017,2022,445250,445220
2017,2012,44523,44523
2017,2017,44523,44523
2017,2022,44523,44523
2017,2012,445230,445230
2017,2017,445230,445230
2017,2022,445230,445230
2017,2012,44529,44529
2017,2017,44529,44529
2017,2022,44529,44529
2017,2012,445291,445291
2017,2017,445291,445291
2017,2022,445291,445291
2017,2012,445292,445292
2017,2017,445292,445292
2017,2022,445292,445292
2017,2012,445299,445299
2017,2017,445299,445299
2017,2022,445298,445299
2017,2012,4453,4453
2017,2017,4453,4453
2017,2022,4453,4453
2017,2012,44531,44531
2017,2017,44531,44531
2017,2022,44532,44531
2017,2012,445310,445310
2017,2017,445310,445310
2017,2022,445320,445310
2017,2012,446,446
2017,2017,446,446
2017,2022,456,446
2017,2012,4461,4461
2017,2017,4461,4461
2017,2022,4561,4461
2017,2012,44611,44611
2017,2017,44611,44611
2017,2022,45611,44611
2017,2012,446110,446110
2017,2017,446110,446110
2017,2022,456110,446110
2017,2012,44612,44612
2017,2017,44612,44612
2017,2022,45612,44612
2017,2012,446120,446120
2017,2017,446120,446120
2017,2022,456120,446120
2017,2012,44613,44613
2017,2017,44613,44613
2017,2022,45613,44613
2017,2012,446130,446130
2017,2017,446130,446130
2017,2022,456130,446130
2017,2012,44619,44619
